OCTAVE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Tangle Elec,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ting,0.511811017990112,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To The Point,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truth,0.310711234807968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunnel,0.511811017990112,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderRider,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderTone,1,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Underbelly,0.485579639673233,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Up Rite,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
UpUnder,1,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Level,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volcanic,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldo,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warm Sat,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasp,0.430642127990723,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheezy Reed,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
Wheres,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whoa,0.273162722587585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wiccan,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wristband,0.499546885490418,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xmod,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
Yow,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zitherene,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
