CUTOFF,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Purr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Quake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RandoMod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Razzz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Sci Fi Bass,0.463656216859818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Seeker,0.897501528263092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Serious Face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Sharp,0.578863263130188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.660031199455261,0.131781250238419
Shiner,0.346457004547119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Shorter,0.552188992500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Shouter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Slappp,0.843157768249512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slicer,0.48818901181221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Slider,0.631671845912933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695312023162842,0,0
SlowLog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Smokey,0.713345289230347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Smooth,0.48818901181221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Square,0.729113221168518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0.451531261205673,0.495218753814697
StabJab,0.552188992500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Sting Damped,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sting Fungur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Strike,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sub Lab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
