TUNE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Orange,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overtoner,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFunker,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Distortion,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Fuzz,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Pick,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Reader,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patched,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picked,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plume,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole,0.507812023162842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Popsicle,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prey,0.487968742847443,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Purple,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purr,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quake,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RandoMod,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razzz,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sci Fi Bass,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serious Face,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharp,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiner,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorter,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shouter,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slappp,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slicer,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slider,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlowLog,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smokey,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Square,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StabJab,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stand,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sting Damped,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sting Fungur,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strike,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Lab,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sub,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffer,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superbuzz,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superfuzz,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superlow,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swerve,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangle Elec,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ting,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To The Point,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truth,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunnel,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderRider,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderTone,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Underbelly,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Up Rite,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UpUnder,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Level,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volcanic,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldo,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warm Sat,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasp,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheezy Reed,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheres,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whoa,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wiccan,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wristband,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xmod,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yow,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zitherene,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
