SHAPE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Nth Degree,0.875999987125397,0,0,0,0,0,-0.34400001168251,0,0,0,0,0,0,0,0,0.232000023126602,0.376000016927719,0.272000014781952
Octavo,0.500984847545624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88103175163269,0.92493748664856,0.407468736171722
Ocular,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Orange,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Overtoner,1,0,0,0,0,0,0.688000023365021,0.815999984741211,0,0,0,0,0,0,0,0,1,0.583999991416931
PFunker,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Palm Reader,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Patched,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Plume,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Pole,0.551765620708466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640625,0
Popsicle,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Prey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.617187976837158,1,0
Purple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Quake,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
RandoMod,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Razzz,0.211093753576279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Sci Fi Bass,0.287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Seeker,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Serious Face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Sharp,0.897638022899628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Shiner,0.897638022899628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Shorter,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Shouter,0.259842991828918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Slicer,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Slider,0.349234849214554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88103175163269,0.92493748664856,0.407468736171722
SlowLog,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Smokey,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Square,0.897638022899628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
StabJab,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Sting Damped,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
Sting Fungur,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
Strike,0.544825613498688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sub Lab,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
Sub Sub,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Suffer,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Swerve,0.259842991828918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Tangle Elec,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Temple,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
To The Point,0.739419341087341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Truth,0.259842991828918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
UnderRider,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
UnderTone,0.519999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744000017642975,-0.815999984741211,0
Underbelly,0.683981835842133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Up Rite,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
UpUnder,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Upper Level,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Volcanic,0.530656278133392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Waldo,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Warm Sat,0.456000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Wasp,0.496594250202179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88103175163269,0.92493748664856,0.407468736171722
Wheezy Reed,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
Wheres,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Whoa,0.897638022899628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Wiccan,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Wristband,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Xmod,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
Yow,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Zitherene,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
