Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Giraffe,0.5307343602180481,0,0,0,0,0,0,0.4955937564373016,0,0.4966875016689301,0,1,0.602218747138977,0.5900312662124634,0,0,0,0
Glassical,1,0,0,0,0,0,-0.9212812781333923,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,2,0,0,0
Glock,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Gnomes,0.5047812461853027,0,0,0,0,0,0,0,0,0,0,0,0.4955312609672546,0.4990000128746033,0,0,0,0
Gnomey,0.193124994635582,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Grainy,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Gritter,0.5307343602180481,0,0,0,0,0,0,0.4955937564373016,0,0.4966875016689301,0,1,0.602218747138977,0.5900312662124634,0,0,0,0
Harmonic,0.193124994635582,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Harmonix,1,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Harpoon,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
HiLo,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Hoof,0.7061406373977661,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Hook,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Hopes,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Ice Cube,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Jaw,0.4409062564373016,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Justme,0.5,0,0,0,0,0,0,0.453125,0,0.5390620231628418,0,0,0.3671880066394806,0,0,0,0,0
Keys,1,0,0,0,0,0,0,0.5,0,0.53125,0,1,1,0.4837504625320435,0,0,0,0
Kick,0.1610365658998489,0,0,0,0,0,0.01300561521202326,0.006727539002895355,0,0.00742871081456542,0,-0.001300537143833935,0.004675292875617743,1,0,0,0,0
Kino,0.6642812490463257,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,1,0.65625,0,0,0,0
Knife,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Landed,0.6620469093322754,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Launch,0.5,0.1953119933605194,0,0,0,0,0,0.6216250061988831,0,0.6165624856948853,0,0,0.6207500100135803,0.6236875057220459,0,0,0,0
Leap,0.5954455137252808,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Leash,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Lichen,0.1257812529802322,0,0,0,0,0,0,0.03449999913573265,0,-0.02640672773122787,0,-0.01049999985843897,1,1,0,0,0,0
Liedertafel,0.8387030959129333,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,1,1,0,0,0,0
Lift,0.6367645263671875,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Lifting,0.6492499709129333,0,0,0,0,0,0,0.9101874828338623,0,0.6640620231628418,0,0,0.9089692234992981,0.65625,1,0,0,0
Listen,0.9767656326293945,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Long Bell,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
