Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Liedertafel,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lift,0.5933780074119568,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5536875128746033,0,0
Listen,0.251174122095108,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Long Bell,0.1879999935626984,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Looped,0,0,0,0,0,0,1,0,0,0,0.7057812213897705,0,0,0,0,0,0,0
Majest,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,2,0,0,0
Major,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Major Perc,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Marim,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Mating Call,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Matter,0.2700937390327454,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Me Three,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Mello Bell,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Mellower,0.01200000010430813,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Minor,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Minor Perc,0.00800000037997961,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Mister Gnomer,0,0,0,0,0.004906250163912773,0,1,0,0,0,1,0,0,0,0,0,0,0
Monolead,0.1587031334638596,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
NHK Harp,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Opener,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Oregon,0.2048750072717667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OrganCrackle,0,0,0,0,0,0,0.78125,0,0,0,1,0,0,0,0,0,0,0
Organica,0.01200000010430813,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Oscar,0.3663281202316284,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Oscilloplex,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Owpanstrum,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pad,0.8955937623977661,0,0,0,0,0,1,0,0,0,0.7057812213897705,0,0,0,0,0,0,0
Palm,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pantastic,0.01200000010430813,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Persist,0.1911679655313492,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Pianabot,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
Piano Grain,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
PianoFrame,0,0,0,0,0,0,0.78125,0,0,0,1,0,0,0,0,0,0,0
Piggy,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Pizzikatto,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Plaintive,0.3603124916553497,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Plane,0.01999999955296516,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
PlikPluk,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Plucks,0.1787968724966049,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Polarsaw,0.2046875059604645,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Probe,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Projector,0.8817031383514404,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Protect,0.2983648777008057,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Punch,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Raezobow,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rayshine,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Reduce,0.1234220564365387,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Reed,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Reflector,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Resodance,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Rings,0,0.1484380066394806,0,0,0,0,0,0,0,0,0.3359380066394806,0,0,0,2,0,0,0
Rise,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Robowah,0.2276249974966049,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,1,0,0,0
Rosebud,0,0,0,0,0,0,1,0,0,0,1,0,-0.01600000075995922,0.001374999992549419,0,0,0,0
Rotator,0,0,0,0,0,0,0,0,0,0,0.7006250023841858,0,0,0,0,0,0,0
Saphron & Mint,0.1161874979734421,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Scatter,0.2700937390327454,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Schohrty,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Selectaaa,0.01200000010430813,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Shift Down,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Shift Up,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Shimmer,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Shiny,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Short,0,0,0,0,0,0,1,0,0,0,0.7057812213897705,0,0,0,0,0,0,0
Shots,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
