Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Heaven Sent,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HiLo,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Higher Power,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holons,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoof,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hook,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopes,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Cube,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceman,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jace,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaw,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justme,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keys,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kick,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino,0.4951567351818085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyoto,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landed,0.4951874911785126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lathe,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Launch,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leap,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leash,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leather,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levy,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lichen,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liedertafel,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lift,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lifting,0.2766718864440918,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lightray,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listen,0.5028795599937439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Bell,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looped,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords Keys,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MagicGuitar,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Majest,0.4960629940032959,0,1,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Major,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Major Perc,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malogre,0.148984357714653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansion,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marim,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mating Call,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matter,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me Three,0.4952343702316284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mello Bell,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mellower,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor Perc,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Gnomer,0.4951567351818085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monolead,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusicBoxer,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHK Harp,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naive,0.5021718740463257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebula,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nobleman,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nose,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odd Potion,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OldSkooled,0.5040000081062317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opener,0.4966093897819519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Blip,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrganCrackle,0.4989062547683716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organica,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orion,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscilloplex,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owpanstrum,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pad,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagan,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantastic,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perco,0.5040000081062317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persist,0.5028795599937439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petals,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pianabot,0.5039370059967041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piano Grain,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PianoFrame,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggy,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzikatto,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaintive,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plane,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlikPluk,0.4994218647480011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plucks,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polarsaw,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prayer,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probe,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projector,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
