Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Odd Potion,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OldSkooled,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opener,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Blip,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,0.5431250333786011,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrganCrackle,0.370375007390976,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organica,0.5040000081062317,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orion,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar,0.5431250333786011,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscilloplex,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owpanstrum,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pad,0.503656268119812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagan,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm,0.2467031180858612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantastic,0.2479999959468842,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perco,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persist,0.4952354431152344,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petals,0.3268437683582306,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pianabot,0.5039370059967041,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piano Grain,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
